Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,17.557598114013672,17.658649444580078,16.294462203979492,16.3955135345459,5.6292877197265625,2383699
2000-01-04,16.344987869262695,16.62287712097168,16.016572952270508,16.06709861755371,5.516528129577637,2969295
2000-01-05,16.016572952270508,16.142885208129883,15.839733123779297,15.839733123779297,5.438464164733887,1077180
2000-01-06,16.193410873413086,16.193410873413086,15.309215545654297,15.587105751037598,5.3517279624938965,2614771
2000-01-07,15.814470291137695,15.864995956420898,15.51131820678711,15.688157081604004,5.3864216804504395,1931699
2000-01-10,15.6376314163208,15.763944625854492,15.46079158782959,15.486055374145508,5.317031383514404,1693206
2000-01-11,15.51131820678711,15.6123685836792,14.905012130737305,15.006063461303711,5.152227401733398,2192706
2000-01-12,15.056589126586914,15.233428001403809,14.627121925354004,14.8292236328125,5.091512203216553,1803051
2000-01-13,14.803960800170898,14.8292236328125,14.121867179870605,14.172392845153809,4.865995407104492,2835946
2000-01-14,13.995553970336914,14.627121925354004,13.995553970336914,14.19765567779541,4.874668598175049,2590773
2000-01-18,14.121867179870605,14.399757385253906,13.692400932312012,13.81871509552002,4.744565010070801,1289201
2000-01-19,13.843976974487305,13.945028305053711,13.540824890136719,13.742925643920898,4.718541622161865,2042287
2000-01-20,13.641876220703125,13.869239807128906,13.250303268432617,13.768189430236816,4.727215766906738,1858964
2000-01-21,13.919766426086426,13.919766426086426,13.38924789428711,13.465036392211914,4.623129844665527,3129857
2000-01-24,13.465036392211914,13.465036392211914,12.858731269836426,13.237671852111816,4.545064926147461,1338434
2000-01-25,13.086094856262207,13.38924789428711,13.060832977294922,13.161884307861328,4.519043445587158,3106354
2000-01-26,13.439773559570312,13.515562057495117,13.111357688903809,13.187146186828613,4.527716636657715,1758024
2000-01-27,13.38924789428711,13.515562057495117,12.732417106628418,12.858731269836426,4.4149580001831055,3711742
2000-01-28,12.883994102478027,12.909255981445312,12.201899528503418,12.32821273803711,4.2328081130981445,4625390
2000-01-31,12.429264068603516,12.50505256652832,12.252425193786621,12.40400218963623,4.258829116821289,1640757
2000-02-01,12.479789733886719,12.9850435256958,12.429264068603516,12.580841064453125,4.319547176361084,3770376
2000-02-02,12.934518814086914,14.147130012512207,12.782942771911621,13.439773559570312,4.614455699920654,4422275
2000-02-03,14.147130012512207,14.551334381103516,13.641876220703125,14.071342468261719,4.831301689147949,5760214
2000-02-04,14.172392845153809,14.374494552612305,13.970291137695312,14.349231719970703,4.926711082458496,4282741
2000-02-07,14.425020217895508,14.425020217895508,14.071342468261719,14.121867179870605,4.848647117614746,3302295
2000-02-08,14.349231719970703,14.399757385253906,14.09660530090332,14.349231719970703,4.926711082458496,2724369
2000-02-09,14.349231719970703,14.374494552612305,13.843976974487305,13.945028305053711,4.7879319190979,1605626
2000-02-10,14.0460786819458,14.0460786819458,13.768189430236816,13.869239807128906,4.761909484863281,1743675
2000-02-11,13.894502639770508,13.894502639770508,13.38924789428711,13.465036392211914,4.623129844665527,1451743
2000-02-14,13.490299224853516,13.591349601745605,13.212409019470215,13.540824890136719,4.649150371551514,1741696
2000-02-15,13.641876220703125,13.793452262878418,13.616613388061523,13.66713809967041,4.692519664764404,1713245
2000-02-16,13.641876220703125,13.641876220703125,12.32821273803711,12.580841064453125,4.319547176361084,3204325
2000-02-17,12.681892395019531,12.858731269836426,12.378739356994629,12.40400218963623,4.258829116821289,2292161
2000-02-18,12.302950859069824,12.479789733886719,12.201899528503418,12.378739356994629,4.250156402587891,1737738
2000-02-22,12.732417106628418,12.808204650878906,12.40400218963623,12.707154273986816,4.362913131713867,1739469
2000-02-23,12.808204650878906,13.03557014465332,12.32821273803711,12.40400218963623,4.258829116821289,3219169
2000-02-24,12.429264068603516,12.454526901245117,11.671381950378418,11.797696113586426,4.050658702850342,3888386
2000-02-25,11.772433280944824,12.22716236114502,11.772433280944824,12.176636695861816,4.180765151977539,3609813
2000-02-28,12.631365776062012,12.782942771911621,12.277688026428223,12.656628608703613,4.345568656921387,2957172
2000-02-29,12.934518814086914,13.742925643920898,12.782942771911621,13.742925643920898,4.718541622161865,3255042
2000-03-01,13.465036392211914,13.641876220703125,13.161884307861328,13.591349601745605,4.687178134918213,3159051
2000-03-02,13.591349601745605,13.66713809967041,13.363985061645508,13.591349601745605,4.687178134918213,4227076
2000-03-03,13.591349601745605,13.66713809967041,13.363985061645508,13.66713809967041,4.713315010070801,1998745
2000-03-06,13.540824890136719,13.616613388061523,13.262934684753418,13.540824890136719,4.669751167297363,1950749
2000-03-07,13.66713809967041,13.66713809967041,12.883994102478027,12.909255981445312,4.451947212219238,2867613
2000-03-08,13.086094856262207,13.111357688903809,12.75767993927002,13.03557014465332,4.495507717132568,2186769
2000-03-09,12.934518814086914,13.742925643920898,12.934518814086914,13.742925643920898,4.739449977874756,2381225
2000-03-10,13.742925643920898,13.768189430236816,13.515562057495117,13.742925643920898,4.739449977874756,1517552
2000-03-13,13.692400932312012,13.692400932312012,13.288196563720703,13.515562057495117,4.661040306091309,1514335
2000-03-14,13.515562057495117,13.641876220703125,13.262934684753418,13.490299224853516,4.652327060699463,1931204
2000-03-15,13.414510726928711,14.72817325592041,13.414510726928711,14.425020217895508,4.974681377410889,2377267
2000-03-16,14.425020217895508,15.991310119628906,14.425020217895508,15.966047286987305,5.506124973297119,3896055
2000-03-17,15.662894248962402,15.688157081604004,15.056589126586914,15.1071138381958,5.209911823272705,2199633
2000-03-20,14.955537796020508,15.6123685836792,14.905012130737305,15.334479331970215,5.288319110870361,1566289
2000-03-21,15.536580085754395,15.966047286987305,15.486055374145508,15.587105751037598,5.375441551208496,3430696
2000-03-22,15.561842918395996,15.561842918395996,15.157638549804688,15.46079158782959,5.331879138946533,2897301
2000-03-23,15.46079158782959,15.536580085754395,15.334479331970215,15.486055374145508,5.340594291687012,2527686
2000-03-24,15.486055374145508,15.73868179321289,15.410266876220703,15.6376314163208,5.392867565155029,784258
2000-03-27,15.536580085754395,15.991310119628906,15.486055374145508,15.915520668029785,5.488701820373535,2145948
2000-03-28,16.06709861755371,16.11762237548828,15.51131820678711,15.587105751037598,5.375441551208496,1492812
2000-03-29,15.6376314163208,15.8902587890625,15.6123685836792,15.8902587890625,5.479988098144531,880744
